initial_slew_ns,final_load_fF,total_tp_ns,inv_tp_ns,and2_tp_ns,dff_tp_ns,final_slew_ns
0.11045454545454546,2.727272727272727,0.15755106035162214,0.032136724324470095,0.035025404483144014,0.09038893154400802,0.010430716573079299
0.11045454545454546,5.454545454545454,0.16317115441016852,0.032136724324470095,0.035025404483144014,0.09600902560255442,0.0157975104475626
0.11045454545454546,8.181818181818182,0.16904305982902418,0.032136724324470095,0.035025404483144014,0.10188093102141008,0.021591243976633836
0.11045454545454546,10.909090909090908,0.1752978768216597,0.032136724324470095,0.035025404483144014,0.10813574801404562,0.027737917078131967
0.11045454545454546,13.636363636363635,0.18155269381429523,0.032136724324470095,0.035025404483144014,0.11439056500668114,0.033884590179630095
0.11045454545454546,16.363636363636363,0.18790000664283601,0.032136724324470095,0.035025404483144014,0.12073787783522191,0.040061646376332645
0.11045454545454546,19.09090909090909,0.19436839878091364,0.032136724324470095,0.035025404483144014,0.12720626997329954,0.04627847478713479
0.11045454545454546,21.818181818181817,0.2008367909189913,0.032136724324470095,0.035025404483144014,0.13367466211137718,0.05249530319793692
0.11045454545454546,24.545454545454543,0.2073051830570689,0.032136724324470095,0.035025404483144014,0.1401430542494548,0.05871213160873906
0.11045454545454546,27.27272727272727,0.21377357519514653,0.032136724324470095,0.035025404483144014,0.14661144638753243,0.0649289600195412
0.11045454545454546,30.0,0.22024196733322415,0.032136724324470095,0.035025404483144014,0.15307983852561005,0.07114578843034335
0.12363636363636364,0.0,0.1554045124419058,0.034300465876678114,0.03583084877734199,0.08527319778788571,0.006235475565276463
0.12363636363636364,2.727272727272727,0.1605338863521718,0.034300465876678114,0.03583084877734199,0.09040257169815169,0.010430707890724469
0.12363636363636364,5.454545454545454,0.16615397394587658,0.034300465876678114,0.03583084877734199,0.09602265929185648,0.01579750763030248
0.12363636363636364,8.181818181818182,0.17202586937297787,0.034300465876678114,0.03583084877734199,0.10189455471895777,0.021591242609227984
0.12363636363636364,10.909090909090908,0.1782806875019159,0.034300465876678114,0.03583084877734199,0.10814937284789577,0.02773792035062779
0.12363636363636364,13.636363636363635,0.18453550563085386,0.034300465876678114,0.03583084877734199,0.11440419097683374,0.033884598092027596
0.12363636363636364,16.363636363636363,0.1908828191035834,0.034300465876678114,0.03583084877734199,0.12075150444956331,0.040061655996454636
0.12363636363636364,19.09090909090909,0.19735121124166105,0.034300465876678114,0.03583084877734199,0.12721989658764093,0.046278482276689674
0.12363636363636364,21.818181818181817,0.2038196033797387,0.034300465876678114,0.03583084877734199,0.13368828872571858,0.05249530855692472
0.12363636363636364,24.545454545454543,0.2102879955178163,0.034300465876678114,0.03583084877734199,0.1401566808637962,0.05871213483715977
0.12363636363636364,27.27272727272727,0.21675638765589395,0.034300465876678114,0.03583084877734199,0.14662507300187383,0.0649289611173948
0.12363636363636364,30.0,0.22322477979397154,0.034300465876678114,0.03583084877734199,0.15309346513995145,0.07114578739762986
