subtest,cell,arc,lut,border,eps,v_inside,v_outside,rel_jump
C_clamp_transition,DFF_X1,CK->QN,cell_fall,load_high,1e-06,0.1705751062610411,0.1705751827632474,4.4849552586002685e-07
C_clamp_transition,DFF_X1,CK->QN,cell_fall,load_high,1e-09,0.17057518268674524,0.1705751827632474,4.4849528796697055e-10
C_clamp_transition,DFF_X1,CK->QN,cell_fall,load_high,1e-12,0.1705751827631709,0.1705751827632474,4.4844956433577376e-13
C_clamp_transition,DFF_X1,CK->QN,rise_transition,slew_low,0.001,0.07298741214251346,0.07298746503645662,7.246990031723389e-07
C_clamp_transition,DFF_X1,CK->QN,rise_transition,slew_low,1e-06,0.07298741214251346,0.07298741219540741,7.246996641661746e-10
C_clamp_transition,DFF_X1,CK->QN,rise_transition,slew_low,1e-09,0.07298741214251346,0.07298741214256636,7.248116568382359e-13
C_clamp_transition,DFF_X1,CK->QN,rise_transition,slew_low,1e-12,0.07298741214251346,0.0729874121425135,5.704184077954572e-16
C_clamp_transition,DFF_X1,CK->QN,rise_transition,slew_high,0.001,0.07299231552309189,0.0729923188152017,4.5102140340543364e-08
C_clamp_transition,DFF_X1,CK->QN,rise_transition,slew_high,1e-06,0.07299231881190958,0.0729923188152017,4.510223312236699e-11
C_clamp_transition,DFF_X1,CK->QN,rise_transition,slew_high,1e-09,0.0729923188151984,0.0729923188152017,4.5250151685439556e-14
C_clamp_transition,DFF_X1,CK->QN,rise_transition,slew_high,1e-12,0.0729923188152017,0.0729923188152017,0.0
C_clamp_transition,DFF_X1,CK->QN,rise_transition,load_low,0.001,0.0070934529326027364,0.00722240119448275,0.01785393228757746
C_clamp_transition,DFF_X1,CK->QN,rise_transition,load_low,1e-06,0.0070934529326027364,0.007093581880864616,1.817815936230124e-05
C_clamp_transition,DFF_X1,CK->QN,rise_transition,load_low,1e-09,0.0070934529326027364,0.007093453061551,1.8178489715286835e-08
C_clamp_transition,DFF_X1,CK->QN,rise_transition,load_low,1e-12,0.0070934529326027364,0.0070934529327316845,1.817846241095226e-11
C_clamp_transition,DFF_X1,CK->QN,rise_transition,load_high,0.001,0.14107623165165978,0.14121267583263813,0.0009662318214270447
C_clamp_transition,DFF_X1,CK->QN,rise_transition,load_high,1e-06,0.14121253938845713,0.14121267583263813,9.6623182164561e-07
C_clamp_transition,DFF_X1,CK->QN,rise_transition,load_high,1e-09,0.14121267569619395,0.14121267583263813,9.662318802179832e-10
C_clamp_transition,DFF_X1,CK->QN,rise_transition,load_high,1e-12,0.14121267583250166,0.14121267583263813,9.664441559325259e-13
C_clamp_transition,DFF_X1,CK->QN,fall_transition,slew_low,0.001,0.039512558995132084,0.03951241098823718,3.7458190173133802e-06
C_clamp_transition,DFF_X1,CK->QN,fall_transition,slew_low,1e-06,0.039512558995132084,0.03951255884712519,3.745818930209647e-09
C_clamp_transition,DFF_X1,CK->QN,fall_transition,slew_low,1e-09,0.039512558995132084,0.03951255899498408,3.7458117301027116e-12
C_clamp_transition,DFF_X1,CK->QN,fall_transition,slew_low,1e-12,0.039512558995132084,0.03951255899513193,3.863472014170636e-15
C_clamp_transition,DFF_X1,CK->QN,fall_transition,slew_high,0.001,0.03959719212898803,0.03959734122285233,3.7652493751306337e-06
C_clamp_transition,DFF_X1,CK->QN,fall_transition,slew_high,1e-06,0.039597341073758466,0.03959734122285233,3.7652493236111445e-09
C_clamp_transition,DFF_X1,CK->QN,fall_transition,slew_high,1e-09,0.03959734122270324,0.03959734122285233,3.765128410523401e-12
C_clamp_transition,DFF_X1,CK->QN,fall_transition,slew_high,1e-12,0.03959734122285218,0.03959734122285233,3.679963540025663e-15
C_clamp_transition,DFF_X1,CK->QN,fall_transition,load_low,0.001,0.009930183855001981,0.010011950606079425,0.008166915149161206
C_clamp_transition,DFF_X1,CK->QN,fall_transition,load_low,1e-06,0.009930183855001981,0.009930265621753056,8.234095057407891e-06
C_clamp_transition,DFF_X1,CK->QN,fall_transition,load_low,1e-09,0.009930183855001981,0.00993018393676873,8.23416264409427e-09
C_clamp_transition,DFF_X1,CK->QN,fall_transition,load_low,1e-12,0.009930183855001981,0.009930183855083746,8.233931769030804e-12
C_clamp_transition,DFF_X1,CK->QN,fall_transition,load_high,0.001,0.0684426600261289,0.0685005920410062,0.0008457155354602598
C_clamp_transition,DFF_X1,CK->QN,fall_transition,load_high,1e-06,0.06850053410899132,0.0685005920410062,8.45715535495106e-07
C_clamp_transition,DFF_X1,CK->QN,fall_transition,load_high,1e-09,0.06850059198307419,0.0685005920410062,8.457154119129542e-10
C_clamp_transition,DFF_X1,CK->QN,fall_transition,load_high,1e-12,0.06850059204094827,0.0685005920410062,8.456260680950266e-13
