cell,arc,lut,input_slew_ns,output_load_fF,bilinear,linear_1d_nearest,linear_1d_row0,rel_error_nearest,rel_error_row0
INV_X1,A->ZN,cell_rise,0.0013748550564841905,1.8500924988004894,0.00948834562228595,0.009402749399458099,0.009402749399458099,0.009021195710536304,0.009021195710536304
INV_X1,A->ZN,cell_rise,0.011033228156111075,47.73337364765823,0.12456753666499581,0.12757167264732167,0.11980474262470144,0.024116523957642248,0.03823463293733697
INV_X1,A->ZN,cell_rise,0.003529680316695069,1.617978651778085,0.009826312282632912,0.010343648569634009,0.008805795452067153,0.05264806085141831,0.10385552598093462
INV_X1,A->ZN,cell_rise,0.009547529892637283,5.08916764498126,0.0213617992780013,0.018852176383277644,0.017343683942042956,0.11748181237280433,0.18809816924439782
INV_X1,A->ZN,cell_rise,0.09357987820692111,1.3532077372074993,0.03216223828096953,0.029472006510703648,0.00812485355810093,0.08364566379876914,0.7473791006980872
INV_X1,A->ZN,cell_rise,0.0038981875968088033,43.792105419486525,0.11163626079301196,0.11202664225170655,0.11034832076473,0.003496905538769424,0.01153693270567319
INV_X1,A->ZN,cell_rise,0.00158307014859541,0.8482361657097227,0.007013609436641243,0.006826159935153431,0.006826159935153431,0.026726538336810986,0.026726538336810986
INV_X1,A->ZN,cell_rise,0.004972568030241912,0.45998508436505436,0.007589714740643909,0.007498020522433593,0.005827649856755858,0.012081378726829017,0.23216483676941962
INV_X1,A->ZN,cell_rise,0.005294041810013188,3.381467143414998,0.014977375219943615,0.014680383126508021,0.01318528687360551,0.019829381922683232,0.11965303132365881
INV_X1,A->ZN,cell_rise,0.03503503462483665,58.40824412388152,0.1621959490643588,0.1651960635083266,0.14541733042123128,0.01849685187129655,0.10344659493604134
INV_X1,A->ZN,cell_rise,0.020454740316182392,34.90485649222316,0.09845745783073331,0.09677985165747385,0.08902483548908652,0.017038893855492163,0.09580404115108505
INV_X1,A->ZN,cell_rise,0.06551009992392602,16.79647068400977,0.07877218156198373,0.08533084626193888,0.045556379710958994,0.0832611788819674,0.4216691881878136
INV_X1,A->ZN,cell_rise,0.035468573604338874,34.74732056698215,0.10578568967433846,0.10861649531450773,0.08864685406764163,0.026759816463681557,0.16201468893816157
INV_X1,A->ZN,cell_rise,0.009443187227529836,35.22204234054097,0.09376024831502647,0.09145575318359847,0.08978587052046716,0.024578594583976456,0.042388729402739384
INV_X1,A->ZN,cell_rise,0.07645889190671858,5.189038916338948,0.04736085441362868,0.04786040970896102,0.017585866440292374,0.01054785226147836,0.6286835054387908
INV_X1,A->ZN,cell_rise,0.002764677541108724,1.8386841734303243,0.010051228104993577,0.009373409293513525,0.009373409293513525,0.06743641716212796,0.06743641716212796
INV_X1,A->ZN,cell_rise,0.001318849540394653,18.931484982045312,0.050748562950769155,0.05068219994302909,0.05068219994302909,0.0013076825013635103,0.0013076825013635103
INV_X1,A->ZN,cell_rise,0.0018631002380372073,10.768702121376576,0.031363272834383664,0.0310584994715493,0.0310584994715493,0.009717524202392564,0.009717524202392564
INV_X1,A->ZN,cell_rise,0.04777319643089026,2.4699412733903814,0.028387222924422695,0.026763112497607357,0.010936776983938294,0.057212726695362974,0.6147288865467381
INV_X1,A->ZN,cell_rise,0.01255350543282123,0.5926208319938894,0.010803101693443869,0.012565731823271685,0.0061687645042785445,0.16315963506087444,0.4289820942792557
INV_X1,A->ZN,cell_rise,0.0026849791488083416,16.641040699403558,0.04587102584404987,0.04518321773237275,0.04518321773237275,0.01499439131829086,0.01499439131829086
INV_X1,A->ZN,cell_rise,0.01534758674795591,1.3989003292905215,0.0146002999867044,0.015430029641782462,0.008242366466358625,0.056829630612634435,0.43546595111987807
INV_X1,A->ZN,cell_rise,0.002564345383885839,43.964747695568455,0.11141999167248906,0.11076254737885054,0.11076254737885054,0.005900595429687635,0.005900595429687635
INV_X1,A->ZN,cell_rise,0.041798717147078834,1.2533459976019932,0.02150824586385932,0.02134295481949388,0.007868027606458846,0.007685008131843112,0.6341855279012023
INV_X1,A->ZN,cell_rise,0.01158069963404359,0.6848480401789,0.010715156378282301,0.012893367825548053,0.006405955851064395,0.20328321588293338,0.4021593689432179
INV_X1,A->ZN,cell_rise,0.00829082261545006,25.60999886001517,0.07011011541512552,0.06836425092274828,0.06671621975608463,0.024901748942215893,0.04840807405529799
INV_X1,A->ZN,cell_rise,0.005513550906582641,0.8005239541164891,0.008649714969169532,0.008334853287482083,0.006703452938501983,0.03640139389676089,0.2250088052155101
INV_X1,A->ZN,cell_rise,0.029786142654045174,0.9142576801378556,0.016866173145761075,0.01967249237867303,0.006995955077305369,0.16638743173446308,0.5852079178338305
INV_X1,A->ZN,cell_rise,0.007512699636367145,7.832161068335216,0.026940596578850836,0.025533351931121034,0.023990917761621832,0.05223509596793899,0.10948825162782731
INV_X1,A->ZN,cell_rise,0.0018403185691807668,31.980377457022186,0.08232094794307454,0.08200803128382404,0.08200803128382404,0.003801179008129033,0.003801179008129033
INV_X1,A->ZN,cell_rise,0.00215047167708572,0.9981238231633466,0.007654236361931909,0.00721164330863561,0.00721164330863561,0.057823280124653646,0.057823280124653646
INV_X1,A->ZN,cell_rise,0.1632809614368315,1.7867388365336483,0.046958410287957386,0.04160908609475756,0.009239815480361867,0.11391621139635716,0.8032340655549951
INV_X1,A->ZN,cell_fall,0.06336353646340341,19.619666898556442,0.049698552449063814,0.05361038635308207,0.026849579841986708,0.07871122419566463,0.45975127002934507
INV_X1,A->ZN,cell_fall,0.17181430187634372,0.7274145258034073,-0.0049438164998509455,-0.007729584201649789,0.0038081832620025743,0.5634852551430324,1.7702921947279777
INV_X1,A->ZN,cell_fall,0.01532369942951435,5.666291518742087,0.01553319133113539,0.016257506926994392,0.00991365084797681,0.04663018567260891,0.3617762997546122
INV_X1,A->ZN,cell_fall,0.002455990517958757,5.06750734611282,0.009723787327900774,0.009184036301985306,0.009184036301985306,0.05550831252414814,0.05550831252414814
INV_X1,A->ZN,cell_fall,0.0012607837668011281,29.319704636274476,0.03864497572008979,0.03860762920893164,0.03860762920893164,0.0009664001713613797,0.0009664001713613797
INV_X1,A->ZN,cell_fall,0.003813450599361466,3.8959624658069414,0.008864438715896766,0.009246601760873323,0.007756516629580284,0.04311192814624761,0.12498502407486037
INV_X1,A->ZN,cell_fall,0.0023084471301259295,2.61860186478536,0.006660312819935133,0.006185219184947131,0.006185219184947131,0.07133203016620904,0.07133203016620904
INV_X1,A->ZN,cell_fall,0.037982191284208856,9.618281130934967,0.027551113831179353,0.028397518333139343,0.014718953712754387,0.030721244416700166,0.46575830643561583
INV_X1,A->ZN,cell_fall,0.0021931096914929843,1.4278234334115019,0.005106405397397898,0.004699656166387399,0.004699656166387399,0.07965470802959927,0.07965470802959927
INV_X1,A->ZN,cell_fall,0.015769457274889768,0.7470744970087434,0.00647685532721551,0.006646807640114302,0.0038332062613393413,0.02623994273650959,0.4081686146003064
INV_X1,A->ZN,cell_fall,0.04135969708951723,4.20817141175171,0.017187650190649696,0.017176963252094203,0.008136941161093435,0.0006217800826146036,0.5265821057075017
INV_X1,A->ZN,cell_fall,0.023145158615256865,3.0808972381256954,0.012523969965257698,0.011974701720505047,0.00675435250718295,0.04385735883081454,0.46068598647873155
INV_X1,A->ZN,cell_fall,0.003271426532571078,1.2006554423711262,0.005228173709079519,0.005794369539235298,0.0044105191971737755,0.10829705776081873,0.1563939068217573
INV_X1,A->ZN,cell_fall,0.07267374705101722,2.3935382053984693,0.011731995305053377,0.01165595549378277,0.005908142589401986,0.006481404850021823,0.4964076923166561
INV_X1,A->ZN,cell_fall,0.04609916020006802,2.3798794611879295,0.012065952703296223,0.012139888420011973,0.0058913272654372555,0.006127631902249366,0.5117395691574491
INV_X1,A->ZN,cell_fall,0.052026928105656164,1.9506940934149108,0.010622172568472433,0.010898111395735755,0.005362955777635589,0.02597762609151477,0.49511686587042225
INV_X1,A->ZN,cell_fall,0.0022994105020285698,2.54436212184517,0.006565067957731695,0.006093822398437702,0.006093822398437702,0.07178075875650403,0.07178075875650403
INV_X1,A->ZN,cell_fall,0.002214835564959322,12.179646727012921,0.01827052273180152,0.017827109497104907,0.017827109497104907,0.024269323938105592,0.024269323938105592
INV_X1,A->ZN,cell_fall,0.13690784424513078,1.6680275247917233,0.004422897313029196,0.005039225176543045,0.005005385343532103,0.13934934950857658,0.1316982939637745
INV_X1,A->ZN,cell_fall,0.009025903516688015,46.75720497604629,0.06313790157211699,0.06126149671084032,0.05973553117833808,0.029719151485156827,0.053887923245163165
INV_X1,A->ZN,cell_fall,0.005497636213695679,39.59717990648189,0.05292356754582738,0.05258571095785179,0.051060429241345,0.006383858905260568,0.035204321833917605
INV_X1,A->ZN,cell_fall,0.014397081915742953,4.273937539193881,0.013135843025971908,0.01412394564313683,0.00821707675152603,0.07522186548752656,0.37445379521669064
INV_X1,A->ZN,cell_fall,0.0352058033822354,1.9593463777471551,0.010638853867893615,0.010923145352384922,0.005373607632728488,0.02672200295459026,0.4949072804782863
INV_X1,A->ZN,cell_fall,0.1581082749899907,5.647976336760256,0.02108840237599128,0.022286235263694776,0.009891333920113222,0.05680055161823001,0.5309585930807965
INV_X1,A->ZN,cell_fall,0.005103414945513144,27.999502119445275,0.038696865993676874,0.038530650450865095,0.03700732550012416,0.004295323110634821,0.04366091284572733
INV_X1,A->ZN,cell_fall,0.134986849220026,10.280537579999287,0.03731503657574437,0.03731214107294588,0.015522586047019586,7.759613989967901e-05,0.584012573175136
INV_X1,A->ZN,cell_fall,0.0013334607505035786,22.339794935318654,0.03021522526838371,0.030146824719323163,0.030146824719323163,0.002263777564224186,0.002263777564224186
INV_X1,A->ZN,cell_fall,0.02026315724476778,5.570190680960458,0.016649840842042893,0.01611024765970398,0.00979655261403458,0.0324083087314789,0.41161283720520125
INV_X1,A->ZN,cell_fall,0.030355830532619085,9.296974270234005,0.024917594190656613,0.027841918297787677,0.014329055535325751,0.11735980948865447,0.42494225462991375
INV_X1,A->ZN,cell_fall,0.002020937885645353,1.5952898628868057,0.0052566225709532325,0.004912805631863415,0.004912805631863415,0.06540643435000697,0.06540643435000697
INV_X1,A->ZN,cell_fall,0.002411563948814801,15.659066483965738,0.022577833615773354,0.02204867736545103,0.02204867736545103,0.023436980683241678,0.023436980683241678
INV_X1,A->ZN,cell_fall,0.01008041840128245,1.0290581520663777,0.0063363516149627305,0.005551183577052549,0.004192112016581299,0.12391484652715243,0.3384028741899361
INV_X1,A->ZN,cell_fall,0.16695265740297235,12.756740885613148,0.04523452566324035,0.04590852122582503,0.01852739943225308,0.01490002498539304,0.5904146410159156
INV_X1,A->ZN,cell_fall,0.02498727498058043,29.795244424248153,0.04966950953108859,0.04616065959839383,0.03918406204910494,0.07064394164187474,0.21110430888029433
INV_X1,A->ZN,cell_fall,0.14079786563803234,0.7183621462569761,-0.0017658409459186623,-0.000647112233872374,0.003796661490936855,0.6335387763161648,3.1500585880693106
INV_X1,A->ZN,cell_fall,0.07276194299361176,8.456302439814856,0.029842882584796743,0.03041879790967089,0.013308920410352247,0.01929824718633395,0.554033683826093
INV_X1,A->ZN,cell_fall,0.012913088582051093,0.5945299119357168,0.005800115792135493,0.006251309215429897,0.00363904915850118,0.07779041651309566,0.3725902570022053
INV_X1,A->ZN,cell_fall,0.06580156657460738,14.94129610150648,0.042821878728862034,0.04540008364597516,0.021178304848062886,0.060207655377236255,0.5054326088269298
INV_X1,A->ZN,cell_fall,0.0012862692555827581,0.5631603701746228,0.0036400534268556366,0.003599122344037206,0.003599122344037206,0.011244637926588856,0.011244637926588856
